source,post_id,user_id,container_id,amp_prob_full,amp_prob_behavioral,is_sockpuppet,n_chars,n_words,n_emoji,n_punct,emoji_density,punct_density,is_short,is_long,is_emoji_heavy,max_token_repeat_ratio,has_repeated_chars,hour_of_day,day_of_week,is_late_night
tiktok,7068287956553450242,tiktok_6563095401426731010,7039505802012429594,0.9,0.2,,10,2,1,0,0.5,0.0,0,0,0,0.0,0,14,3,0
tiktok,7069995953558405890,tiktok_6910793773686244354,7039505802012429594,0.1,0.1,,44,9,2,0,0.2222222222222222,0.0,0,0,0,0.0,0,5,1,1
tiktok,7070108728439456514,tiktok_6569785313296072705,7039505802012429594,1.0,1.0,,34,2,15,0,1.0,0.0,0,0,1,0.0,0,12,1,0
tiktok,7065077175329817345,tiktok_6926187966819107842,7039505802012429594,0.9,0.2,,11,3,1,0,0.3333333333333333,0.0,0,0,0,0.0,0,23,1,0
tiktok,7068275356838462210,tiktok_6673420169363112962,7039505802012429594,0.1,0.1,,137,23,0,0,0.0,0.0,0,0,0,0.08695652173913043,0,13,3,0
tiktok,7070050479719351041,tiktok_6563952076745080834,7039505802012429594,0.9,0.2,,3,1,0,0,0.0,0.0,1,0,0,0.0,0,8,1,0
tiktok,7068289978497139458,tiktok_6971720550441337858,7039505802012429594,0.9,0.2,,8,2,2,0,1.0,0.0,0,0,0,0.0,0,14,3,0
tiktok,7071823416768135938,tiktok_7047483814285886470,7039505802012429594,0.2,0.2,,8,2,0,0,0.0,0.0,0,0,0,0.0,0,3,6,1
tiktok,7065847123807634177,tiktok_6854003534083130369,7039505802012429594,0.2,0.2,,7,1,0,1,0.0,0.14285714285714285,0,0,0,0.0,0,0,4,1
tiktok,7067082332217737985,tiktok_7065576306188895258,7039505802012429594,0.2,0.2,,43,7,3,3,0.42857142857142855,0.06976744186046512,0,0,0,0.0,0,8,0,0
tiktok,7094677678418297601,tiktok_6778072046238794753,7039505802012429594,0.1,0.1,,86,14,0,1,0.0,0.011627906976744186,0,0,0,0.07142857142857142,0,17,4,0
tiktok,7069952394356556546,tiktok_6992802311736132609,7039505802012429594,0.2,0.2,,34,9,5,0,0.5555555555555556,0.0,0,0,0,0.0,0,2,1,1
tiktok,7070298621824484097,tiktok_6859312826407322625,7039505802012429594,0.2,0.2,,10,2,0,0,0.0,0.0,0,0,0,0.0,0,0,2,1
tiktok,7068485000919810818,tiktok_6797713942607496193,7039505802012429594,0.2,0.2,,12,3,3,0,1.0,0.0,0,0,0,0.0,0,3,4,1
tiktok,7068497400968921858,tiktok_7023272347494827010,7039505802012429594,0.1,0.1,,53,10,0,0,0.0,0.0,0,0,0,0.0,0,4,4,1
tiktok,7070376195674063617,tiktok_6802408552281588737,7039505802012429594,0.9,0.2,,11,1,4,0,1.0,0.0,0,0,1,0.0,0,5,2,1
tiktok,7068475489307902722,tiktok_6806960228848960513,7039505802012429594,0.9,0.2,,10,2,3,0,1.0,0.0,0,0,0,0.0,0,2,4,1
tiktok,7068315545690702594,tiktok_6686634821542904833,7039505802012429594,0.2,0.2,,14,3,2,0,0.6666666666666666,0.0,0,0,0,0.0,0,16,3,0
tiktok,7068487313432527618,tiktok_6960590445039305730,7039505802012429594,0.2,0.2,,19,4,0,0,0.0,0.0,0,0,0,0.0,0,3,4,1
tiktok,7069960220658631425,tiktok_6921142168266654722,7039505802012429594,0.2,0.2,,15,4,2,0,0.5,0.0,0,0,0,0.0,0,2,1,1
tiktok,7068443819507090178,tiktok_6998489076774159366,7039505802012429594,0.15,0.15,,19,5,0,0,0.0,0.0,0,0,0,0.0,0,0,4,1
tiktok,7064982300773778178,tiktok_6801010238188700673,7039505802012429594,0.9,0.2,,10,2,1,0,0.5,0.0,0,0,0,0.0,0,16,1,0
tiktok,7068400497149297410,tiktok_6995905009808573442,7039505802012429594,0.9,0.2,,9,2,0,0,0.0,0.0,0,0,0,0.0,0,22,3,0
tiktok,7068465854845010690,tiktok_6943909741912032258,7039505802012429594,0.2,0.2,,14,3,0,0,0.0,0.0,0,0,0,0.0,0,2,4,1
tiktok,7071867084804064002,tiktok_6978296994171552794,7039505802012429594,0.2,0.2,,4,1,0,0,0.0,0.0,1,0,0,0.0,0,6,6,0
tiktok,7068278159636005634,tiktok_6947452148456358914,7039505802012429594,0.9,0.2,,9,2,0,0,0.0,0.0,0,0,0,0.0,0,14,3,0
tiktok,7071877856749945601,tiktok_6962485243543946242,7039505802012429594,0.2,0.2,,14,3,0,0,0.0,0.0,0,0,0,0.0,0,6,6,0
tiktok,7070189427980632834,tiktok_6772755926618342401,7039505802012429594,0.2,0.2,,7,2,0,0,0.0,0.0,0,0,0,0.0,0,17,1,0
tiktok,7069694517569438469,tiktok_7065442357462762498,7039505802012429594,0.1,0.1,,68,11,0,4,0.0,0.058823529411764705,0,0,0,0.09090909090909091,0,9,0,0
tiktok,7065484752048390914,tiktok_6963262972492973057,7039505802012429594,0.1,0.1,,71,13,2,0,0.15384615384615385,0.0,0,0,0,0.0,0,1,3,1
tiktok,7071846953004499713,tiktok_6801460120113038337,7039505802012429594,0.2,0.2,,128,21,9,2,0.42857142857142855,0.015625,0,0,0,0.09523809523809523,1,4,6,1
tiktok,7065632324545315585,tiktok_6920210452404323330,7039505802012429594,0.9,0.2,,9,2,0,0,0.0,0.0,0,0,0,0.0,0,11,3,0
tiktok,7070380108468798209,tiktok_7035504891259192346,7039505802012429594,0.2,0.2,,7,1,3,0,1.0,0.0,0,0,0,0.0,0,6,2,0
tiktok,7070445363417170689,tiktok_6729761280674382850,7039505802012429594,0.9,0.2,,3,1,0,0,0.0,0.0,1,0,0,0.0,0,10,2,0
tiktok,7070525372793963265,tiktok_7009459480120755202,7039505802012429594,0.15,0.15,,36,7,0,0,0.0,0.0,0,0,0,0.0,0,15,2,0
tiktok,7068816237312672514,tiktok_6893825854649861122,7039505802012429594,0.9,0.2,,10,2,1,0,0.5,0.0,0,0,0,0.0,0,0,5,1
tiktok,7068682665620931329,tiktok_6983857010925290498,7039505802012429594,0.2,0.2,,13,3,0,0,0.0,0.0,0,0,0,0.0,0,16,4,0
tiktok,7068621421546750721,tiktok_6991067455696192513,7039505802012429594,0.15,0.15,,34,6,1,0,0.16666666666666666,0.0,0,0,0,0.0,0,12,4,0
tiktok,7070453891518989058,tiktok_6755038174882612230,7039505802012429594,0.2,0.2,,12,1,3,6,1.0,0.5,0,0,0,0.0,0,10,2,0
tiktok,7068520943097938690,tiktok_6868643135451857921,7039505802012429594,1.0,1.0,,73,10,13,6,1.0,0.0821917808219178,0,0,0,0.0,0,5,4,1
tiktok,7068570631549534977,tiktok_6948172537915491330,7039505802012429594,0.2,0.2,,16,3,0,0,0.0,0.0,0,0,0,0.0,0,9,4,0
tiktok,7065858657036518145,tiktok_6573178188591251458,7039505802012429594,0.1,0.1,,57,10,0,1,0.0,0.017543859649122806,0,0,0,0.2,0,1,4,1
tiktok,7063801408646447873,tiktok_7059585221881152514,7039505802012429594,0.1,0.1,,51,9,0,2,0.0,0.0392156862745098,0,0,0,0.1111111111111111,0,12,5,0
tiktok,7068755109655659269,tiktok_7050391252651705350,7039505802012429594,0.8,0.2,,37,6,0,3,0.0,0.08108108108108109,0,0,0,0.0,0,21,4,0
tiktok,7064794788454236930,tiktok_6549742745332744194,7039505802012429594,0.1,0.1,,110,17,0,13,0.0,0.11818181818181818,0,0,0,0.0,0,4,1,1
tiktok,7071822083533144833,tiktok_6553384353136689154,7039505802012429594,0.2,0.2,,6,1,3,0,1.0,0.0,0,0,0,0.0,0,3,6,1
tiktok,7071945354463757057,tiktok_6848745936966272002,7039505802012429594,0.2,0.2,,6,1,0,0,0.0,0.0,0,0,0,0.0,0,11,6,0
tiktok,7070376161507230466,tiktok_7067763592754545669,7039505802012429594,0.1,0.1,,150,28,0,3,0.0,0.02,0,0,0,0.03571428571428571,0,5,2,1
tiktok,7068247140522853122,tiktok_6864029909174518786,7039505802012429594,0.1,0.1,,90,18,0,0,0.0,0.0,0,0,0,0.0,0,12,3,0
tiktok,7068860606513939201,tiktok_6546091246002115584,7039505802012429594,0.2,0.2,,28,4,8,0,1.0,0.0,0,0,1,0.0,0,3,5,1
tiktok,7069087467407885057,tiktok_6812616380509537282,7039505802012429594,0.2,0.2,,20,4,0,0,0.0,0.0,0,0,0,0.0,0,18,5,0
tiktok,7068926784712688385,tiktok_7041200872613938202,7039505802012429594,0.2,0.2,,73,12,7,4,0.5833333333333334,0.0547945205479452,0,0,0,0.0,0,8,5,0
tiktok,7070700554834150149,tiktok_6976919699087393794,7039505802012429594,0.2,0.2,,4,1,0,0,0.0,0.0,1,0,0,0.0,0,2,3,1
tiktok,7069038351022211841,tiktok_28190137,7039505802012429594,0.2,0.2,,9,2,0,0,0.0,0.0,0,0,0,0.0,0,15,5,0
tiktok,7070561249863451393,tiktok_6918261067802117125,7039505802012429594,0.1,0.1,,102,19,0,0,0.0,0.0,0,0,0,0.05263157894736842,0,17,2,0
tiktok,7068942701236388609,tiktok_6990967057454089242,7039505802012429594,0.9,0.2,,3,1,0,0,0.0,0.0,1,0,0,0.0,0,9,5,0
tiktok,7068902000683467521,tiktok_6886774808375755777,7039505802012429594,0.9,0.2,,11,2,2,0,1.0,0.0,0,0,0,0.0,0,6,5,0
tiktok,7068501315428745985,tiktok_6801320166958564353,7039505802012429594,0.8,0.2,,25,5,3,0,0.6,0.0,0,0,0,0.0,0,4,4,1
tiktok,7068935160733336322,tiktok_6894982452297892866,7039505802012429594,0.2,0.2,,44,6,1,0,0.16666666666666666,0.0,0,0,0,0.0,0,8,5,0
tiktok,7070403214055031553,tiktok_6982063910862930971,7039505802012429594,0.1,0.1,,94,16,0,2,0.0,0.02127659574468085,0,0,0,0.0625,0,7,2,0
tiktok,7068862043033780994,tiktok_6859665126208128001,7039505802012429594,0.1,0.1,,65,13,0,0,0.0,0.0,0,0,0,0.07692307692307693,0,3,5,1
tiktok,7065923855546041090,tiktok_7005834127799600130,7039505802012429594,0.2,0.2,,27,5,3,1,0.6,0.037037037037037035,0,0,0,0.0,0,5,4,1
tiktok,7065579050257253121,tiktok_7003463158216934402,7039505802012429594,0.2,0.2,,14,3,0,0,0.0,0.0,0,0,0,0.0,0,7,3,0
tiktok,7071785050228343554,tiktok_6987288013915489307,7039505802012429594,0.15,0.15,,30,5,0,0,0.0,0.0,0,0,0,0.0,0,0,6,1
tiktok,7070437602012267265,tiktok_6986051615867159554,7039505802012429594,0.9,0.2,,6,1,0,3,0.0,0.5,0,0,0,0.0,0,9,2,0
tiktok,7065807078585385730,tiktok_7040682731320574977,7039505802012429594,0.2,0.2,,22,4,0,3,0.0,0.13636363636363635,0,0,0,0.0,0,22,3,0
tiktok,7070395845657199362,tiktok_7066337874124702722,7039505802012429594,0.1,0.1,,89,15,0,5,0.0,0.056179775280898875,0,0,0,0.0,0,7,2,0
tiktok,7070370589722280731,tiktok_6948597036929844229,7039505802012429594,0.2,0.2,,14,3,1,0,0.3333333333333333,0.0,0,0,0,0.0,0,5,2,1
tiktok,7069195214610907906,tiktok_6901562939431666689,7039505802012429594,0.67,0.67,,15,2,4,0,1.0,0.0,0,0,1,0.0,0,1,6,1
tiktok,7071046701477659394,tiktok_6857038475369088002,7039505802012429594,0.2,0.2,,109,19,7,1,0.3684210526315789,0.009174311926605505,0,0,0,0.15789473684210525,1,1,4,1
tiktok,7069243265505673985,tiktok_7064959458191557637,7039505802012429594,0.8,0.2,,52,10,0,3,0.0,0.057692307692307696,0,0,0,0.1,0,4,6,1
tiktok,7069235587605398273,tiktok_6923393266303288321,7039505802012429594,0.9,0.2,,9,2,0,0,0.0,0.0,0,0,0,0.0,0,4,6,1
tiktok,7072227628790465281,tiktok_6878479096898356226,7039505802012429594,0.2,0.2,,19,4,0,0,0.0,0.0,0,0,0,0.0,0,5,0,1
tiktok,7069244045105267457,tiktok_7066916037648024578,7039505802012429594,0.1,0.1,,86,17,0,0,0.0,0.0,0,0,0,0.0,0,4,6,1
tiktok,7070787755130946306,tiktok_6906751152824042498,7039505802012429594,1.0,1.0,,54,7,10,0,1.0,0.0,0,0,0,0.0,0,8,3,0
tiktok,7070875361755857665,tiktok_6885540892632957954,7039505802012429594,0.15,0.15,,29,5,0,0,0.0,0.0,0,0,0,0.0,0,14,3,0
tiktok,7063682920322089729,tiktok_6771241126987154433,7039505802012429594,0.2,0.2,,21,3,6,0,1.0,0.0,0,0,1,0.0,0,4,5,1
tiktok,7069237519971271425,tiktok_7066740691107513370,7039505802012429594,0.2,0.2,,13,3,0,0,0.0,0.0,0,0,0,0.0,0,4,6,1
tiktok,7072180530481398530,tiktok_7052156351946146818,7039505802012429594,0.67,0.67,,14,2,3,0,1.0,0.0,0,0,0,0.0,0,2,0,1
tiktok,7069072703604884226,tiktok_6957475329482212357,7039505802012429594,0.2,0.2,,13,3,0,0,0.0,0.0,0,0,0,0.0,0,17,5,0
tiktok,7064149216071271169,tiktok_7063304144040625153,7039505802012429594,0.1,0.1,,53,9,0,0,0.0,0.0,0,0,0,0.0,0,11,6,0
tiktok,7065251163993768730,tiktok_7057839101433037830,7039505802012429594,0.15,0.15,,31,7,0,0,0.0,0.0,0,0,0,0.0,0,10,2,0
tiktok,7070732178137105153,tiktok_6824731444167869441,7039505802012429594,0.2,0.2,,12,3,0,0,0.0,0.0,0,0,0,0.0,0,4,3,1
tiktok,7063662228406797057,tiktok_6802888368264627202,7039505802012429594,0.1,0.1,,144,25,1,7,0.04,0.04861111111111111,0,0,0,0.04,0,3,5,1
tiktok,7070346780621144834,tiktok_7054394222568604673,7039505802012429594,0.1,0.1,,46,10,0,1,0.0,0.021739130434782608,0,0,0,0.0,0,3,2,1
tiktok,7063720751996338946,tiktok_6567647541361328129,7039505802012429594,0.2,0.2,,20,3,0,0,0.0,0.0,0,0,0,0.0,0,7,5,0
tiktok,7072122250174366465,tiktok_6684585112753013762,7039505802012429594,1.0,1.0,,33,4,11,1,1.0,0.030303030303030304,0,0,1,0.0,1,22,6,0
tiktok,7069260124598780674,tiktok_6553164860221046785,7039505802012429594,0.2,0.2,,8,1,3,0,1.0,0.0,0,0,0,0.0,0,5,6,1
tiktok,7069340613984666370,tiktok_6753501414398198785,7039505802012429594,0.9,0.2,,13,2,2,0,1.0,0.0,0,0,0,0.0,0,10,6,0
tiktok,7069323019193713409,tiktok_6926536632128996354,7039505802012429594,0.9,0.2,,4,1,1,0,1.0,0.0,1,0,0,0.0,0,9,6,0
tiktok,7069293988829971202,tiktok_6842594592526746626,7039505802012429594,0.1,0.1,,83,14,0,0,0.0,0.0,0,0,0,0.0,0,7,6,0
tiktok,7069329338877248258,tiktok_6842685398474474498,7039505802012429594,0.2,0.2,,19,4,0,0,0.0,0.0,0,0,0,0.0,0,10,6,0
tiktok,7071057520290333441,tiktok_6996608363174183937,7039505802012429594,0.2,0.2,,25,5,4,0,0.8,0.0,0,0,0,0.0,0,1,4,1
tiktok,7071092222808441602,tiktok_6850254408431076353,7039505802012429594,0.9,0.2,,12,2,3,0,1.0,0.0,0,0,0,0.0,0,4,4,1
tiktok,7069280085337555713,tiktok_6871559960501683202,7039505802012429594,0.2,0.2,,13,3,0,0,0.0,0.0,0,0,0,0.0,0,6,6,0
tiktok,7072236217647137537,tiktok_6799917212397913093,7039505802012429594,0.15,0.15,,45,5,0,0,0.0,0.0,0,0,0,0.0,0,6,0,0
tiktok,7064851105318421250,tiktok_7000977794868151298,7039505802012429594,0.9,0.2,,9,2,0,0,0.0,0.0,0,0,0,0.0,0,8,1,0
tiktok,7069318286424769285,tiktok_6789646713570526214,7039505802012429594,0.2,0.2,,8,1,0,0,0.0,0.0,0,0,0,0.0,0,9,6,0
tiktok,7071046455486317313,tiktok_6857038475369088002,7039505802012429594,0.1,0.1,,128,23,3,2,0.13043478260869565,0.015625,0,0,0,0.08695652173913043,0,1,4,1
tiktok,7071958186194125569,tiktok_7023007828885668869,7039505802012429594,0.2,0.2,,6,1,0,3,0.0,0.5,0,0,0,0.0,0,12,6,0
tiktok,7063239351420912385,tiktok_6806687366238405633,7039505802012429594,0.2,0.2,,25,4,3,4,0.75,0.16,0,0,0,0.0,0,0,4,1
tiktok,7069310394544292610,tiktok_6874484477511468033,7039505802012429594,0.15,0.15,,28,7,0,0,0.0,0.0,0,0,0,0.14285714285714285,0,8,6,0
tiktok,7069529280119685889,tiktok_6557652187068743681,7039505802012429594,0.9,0.2,,4,1,1,0,1.0,0.0,1,0,0,0.0,0,23,6,0
tiktok,7077826663370736386,tiktok_6830699074879013890,7039505802012429594,0.1,0.1,,77,14,0,3,0.0,0.03896103896103896,0,0,0,0.07142857142857142,0,7,1,0
tiktok,7064895763213812481,tiktok_6805724250830816257,7039505802012429594,0.2,0.2,,16,4,1,0,0.25,0.0,0,0,0,0.0,0,11,1,0
tiktok,7067014110843978497,tiktok_7047473657409373190,7039505802012429594,0.2,0.2,,35,4,7,0,1.0,0.0,0,0,1,0.5,0,4,0,1
tiktok,7063679995562050306,tiktok_6596146298322894849,7039505802012429594,0.15,0.15,,26,6,1,0,0.16666666666666666,0.0,0,0,0,0.0,0,4,5,1
tiktok,7069341601910653698,tiktok_6959067243210048514,7039505802012429594,0.2,0.2,,19,4,0,0,0.0,0.0,0,0,0,0.0,0,10,6,0
tiktok,7065826233791300353,tiktok_6802174217255224321,7039505802012429594,0.9,0.2,,9,2,0,0,0.0,0.0,0,0,0,0.0,0,23,3,0
